country,country_code,year,electricity_access,gdp_per_capita,life_expectancy,population,poverty_headcount,primary_enrollment,secondary_enrollment
Algeria,DZA,2018,99.6,4577.21029180491,75.555,42505035.0,,97.63517,
Algeria,DZA,2019,99.5,4468.45341883656,75.682,43294546.0,,,
Algeria,DZA,2020,99.7,3743.5419522929,73.257,44042091.0,,,
Algeria,DZA,2021,99.8,4160.55926736925,75.208,44761099.0,,,
Algeria,DZA,2022,100.0,4961.55257664733,76.129,45477389.0,,,104.550270080566
Algeria,DZA,2023,100.0,5364.02795022731,76.261,46164219.0,,,101.264892578125
Algeria,DZA,2024,,5631.17999109851,,46814308.0,,,105.164131811213
American Samoa,ASM,1960,,,65.053,20133.0,,,
American Samoa,ASM,1961,,,65.648,20666.0,,,
American Samoa,ASM,1962,,,66.008,21298.0,,,
American Samoa,ASM,1963,,,66.161,21966.0,,,
American Samoa,ASM,1964,,,66.135,22673.0,,,
American Samoa,ASM,1965,,,65.996,23406.0,,,
American Samoa,ASM,1966,,,58.284,24136.0,,,
American Samoa,ASM,1967,,,65.807,24863.0,,,
American Samoa,ASM,1968,,,65.847,25614.0,,,
American Samoa,ASM,1969,,,66.05,26375.0,,,
American Samoa,ASM,1970,,,66.364,27026.0,,,
American Samoa,ASM,1971,,,66.77,27533.0,,,
American Samoa,ASM,1972,,,67.186,27995.0,,,
American Samoa,ASM,1973,,,67.604,28436.0,,,
American Samoa,ASM,1974,,,67.95,28875.0,,,
American Samoa,ASM,1975,,,68.256,29390.0,,,
American Samoa,ASM,1976,,,68.475,29959.0,,,
American Samoa,ASM,1977,,,68.701,30521.0,,,
American Samoa,ASM,1978,,,68.881,31076.0,,,
American Samoa,ASM,1979,,,69.114,31611.0,,,
American Samoa,ASM,1980,,,69.413,32403.0,,,
American Samoa,ASM,1981,,,69.731,33584.0,,,
American Samoa,ASM,1982,,,69.975,34909.0,,,
American Samoa,ASM,1983,,,70.163,36271.0,,,
American Samoa,ASM,1984,,,70.326,37667.0,,,
American Samoa,ASM,1985,,,70.532,39103.0,,,
American Samoa,ASM,1986,,,70.704,40571.0,,,
American Samoa,ASM,1987,,,70.828,42072.0,,,
American Samoa,ASM,1988,,,70.883,43615.0,,,
American Samoa,ASM,1989,,,70.929,45191.0,,,89.9892120361328
American Samoa,ASM,1990,,,71.107,46640.0,,,90.399787902832
American Samoa,ASM,1991,,,71.312,47882.0,,,92.405387878418
American Samoa,ASM,1992,,,71.511,49038.0,,,93.4581832885742
American Samoa,ASM,1993,,,71.54,50159.0,,,
American Samoa,ASM,1994,,,71.569,51251.0,,,
American Samoa,ASM,1995,,,71.565,52316.0,,,
American Samoa,ASM,1996,,,71.576,53353.0,,,
American Samoa,ASM,1997,,,71.606,54362.0,,,
American Samoa,ASM,1998,,,71.542,55334.0,,,
American Samoa,ASM,1999,,,71.484,56248.0,,,
American Samoa,ASM,2000,,,71.443,56855.0,,,
American Samoa,ASM,2001,,,71.573,57053.0,,,
American Samoa,ASM,2002,,8972.69636535698,71.755,57062.0,,,
American Samoa,ASM,2003,,9197.66196836987,71.698,56971.0,,,
American Samoa,ASM,2004,,8958.42866697173,72.277,56818.0,,,
American Samoa,ASM,2005,,8831.26975996609,72.382,56617.0,,,
American Samoa,ASM,2006,,8745.16621137404,72.397,56374.0,,,
American Samoa,ASM,2007,,9231.37240924563,72.365,56113.0,,,
American Samoa,ASM,2008,,10030.8089130902,72.43,55828.0,,,
American Samoa,ASM,2009,,12156.0293905777,70.839,55528.0,,,
American Samoa,ASM,2010,,10375.1720141957,72.587,55228.0,,,
American Samoa,ASM,2011,,10383.459331451,72.662,54895.0,,,
American Samoa,ASM,2012,,11745.4899153958,72.709,54489.0,,,
American Samoa,ASM,2013,,11813.5022034589,72.769,54006.0,,,
American Samoa,ASM,2014,,12026.3344929488,72.687,53466.0,,,
American Samoa,ASM,2015,,12727.4102651386,72.654,52878.0,,,
American Samoa,ASM,2016,,12843.3342903627,72.64,52245.0,,,
American Samoa,ASM,2017,,11863.6839452565,72.801,51586.0,,,
American Samoa,ASM,2018,,12552.0546868861,72.794,50908.0,,,
American Samoa,ASM,2019,,12886.1359517218,72.751,50209.0,,,
American Samoa,ASM,2020,,14489.2586563775,72.672,49761.0,,,
American Samoa,ASM,2021,,15236.1604875571,72.708,49225.0,,,
American Samoa,ASM,2022,,18017.4589383973,72.752,48342.0,,,
American Samoa,ASM,2023,,,72.852,47521.0,,,
American Samoa,ASM,2024,,,,46765.0,,,
Andorra,AND,1960,,,72.094,9510.0,,,
Andorra,AND,1961,,,72.573,10283.0,,,
Andorra,AND,1962,,,72.993,11086.0,,,
Andorra,AND,1963,,,73.298,11915.0,,,
Andorra,AND,1964,,,73.624,12764.0,,,
Andorra,AND,1965,,,73.856,13634.0,,,
Andorra,AND,1966,,,74.02,14626.0,,,
Andorra,AND,1967,,,74.119,15837.0,,,
Andorra,AND,1968,,,74.22,17176.0,,,
Andorra,AND,1969,,,74.296,18555.0,,,
Andorra,AND,1970,,3935.41127779609,74.452,19977.0,,,
Andorra,AND,1971,,4169.69537103885,74.615,21442.0,,,23.6061305999756
Andorra,AND,1972,,4940.29696239207,74.864,22957.0,,,21.6661701202393
Andorra,AND,1973,,6151.02717030722,75.096,24523.0,,,19.5792407989502
Andorra,AND,1974,,7139.5745119838,75.34,26130.0,,,23.8222694396973
Andorra,AND,1975,,7925.41577090452,75.567,27773.0,,,34.9425888061523
Andorra,AND,1976,,7721.28858646797,75.869,29436.0,,,45.4616203308105
Andorra,AND,1977,,8167.92286159334,76.154,31097.0,,,
Andorra,AND,1978,,9409.50851272793,76.488,32735.0,,,
Andorra,AND,1979,,11996.4072860354,76.819,34306.0,,,
Andorra,AND,1980,,12474.9252919904,77.137,35782.0,,,
Andorra,AND,1981,,10465.2604643624,77.391,37169.0,,,
Andorra,AND,1982,,9697.52201994133,77.617,38764.0,,,
Andorra,AND,1983,,8082.09152017435,77.787,40565.0,,,61.8485717773438
Andorra,AND,1984,,7808.13002713549,77.916,42273.0,,,
Andorra,AND,1985,,7911.98436223964,78.006,43825.0,,,
Andorra,AND,1986,,10539.1177869653,78.107,45734.0,,,
Andorra,AND,1987,,12828.1519430152,78.189,47653.0,,,
Andorra,AND,1988,,14599.0355178798,78.364,49416.0,,,
Andorra,AND,1989,,15714.9265516576,78.557,50620.0,,,
Andorra,AND,1990,100.0,19563.6574722488,78.961,52597.0,,,
Andorra,AND,1991,100.0,19533.2620668023,79.346,56667.0,,,
Andorra,AND,1992,100.0,20099.5352208543,79.794,60200.0,,,
Andorra,AND,1993,100.0,15916.8395162087,80.186,63272.0,,,
Andorra,AND,1994,100.0,15748.5307503373,80.587,64612.0,,,
Andorra,AND,1995,100.0,18443.2545197741,80.804,63912.0,,,
Andorra,AND,1996,100.0,19130.1597151312,81.009,63984.0,,,
Andorra,AND,1997,100.0,18247.9995651361,81.145,64700.0,,,
Andorra,AND,1998,100.0,18536.5084282698,81.28,65382.0,,,
Andorra,AND,1999,100.0,18875.286913398,81.55,65710.0,,,
Andorra,AND,2000,100.0,21810.2487431414,81.863,65685.0,,,
Andorra,AND,2001,100.0,23511.2951475737,82.162,65852.0,,,
Andorra,AND,2002,100.0,26528.130158144,82.448,66506.0,,,82.6385192871094
Andorra,AND,2003,100.0,34063.5784034776,82.718,69486.0,,,83.0041580200195
Andorra,AND,2004,100.0,39021.1278101878,82.815,74325.0,,,79.7546005249023
Andorra,AND,2005,100.0,40829.801876968,83.086,77421.0,,,86.0663299560547
Andorra,AND,2006,100.0,43467.2109930745,83.374,79585.0,,,85.2862777709961
Andorra,AND,2007,100.0,48336.2283329823,83.632,81877.0,,,82.7160491943359
Andorra,AND,2008,100.0,49132.515707808,83.855,83495.0,,,82.462532043457
Andorra,AND,2009,100.0,43975.0183668093,84.1,83888.0,,,82.9412994384766
Andorra,AND,2010,100.0,42746.8309526019,84.197,80706.0,,,85.4886322021484
Andorra,AND,2011,100.0,46657.1561173756,84.296,77783.0,,,86.196891784668
Andorra,AND,2012,100.0,41500.5435791686,84.334,76834.0,,,87.2305068969727
Andorra,AND,2013,100.0,42470.3161159692,84.406,75194.0,,,86.7936096191406
Andorra,AND,2014,100.0,44369.659691379,84.485,73737.0,,,88.978157043457
Andorra,AND,2015,100.0,38654.9347203095,84.532,72174.0,,,91.2962188720703
Andorra,AND,2016,100.0,40129.8192007698,84.489,72181.0,,,94.6524124145508
Andorra,AND,2017,100.0,40672.9943348258,84.359,73763.0,,,95.1090393066406
Andorra,AND,2018,100.0,42819.7745797624,84.242,75162.0,,,95.9804306030273
Andorra,AND,2019,100.0,41257.8045846483,84.098,76474.0,,,96.574333190918
Andorra,AND,2020,100.0,37361.0900666982,79.418,77380.0,,,97.1500396728516
Andorra,AND,2021,100.0,42425.6996756291,82.331,78364.0,,,98.0404205322266
Andorra,AND,2022,100.0,42414.0590092117,84.016,79705.0,,,98.5098724365234
Andorra,AND,2023,100.0,46812.4484486309,84.041,80856.0,,,99.5086517333984
Andorra,AND,2024,,49303.6733899464,,81938.0,,,101.923820495605
Angola,AGO,1960,,,37.933,5231654.0,,,
Angola,AGO,1961,,,36.902,5301583.0,,,
Angola,AGO,1962,,,37.168,5354310.0,,,
Angola,AGO,1963,,,37.419,5408320.0,,,
Angola,AGO,1964,,,37.704,5464187.0,,,
Angola,AGO,1965,,,37.968,5521981.0,,,
Angola,AGO,1966,,,38.258,5581386.0,,,
Angola,AGO,1967,,,38.616,5641807.0,,,
Angola,AGO,1968,,,38.968,5702699.0,,,
Angola,AGO,1969,,,39.329,5763685.0,,,
Angola,AGO,1970,,,39.688,5852788.0,,,
Angola,AGO,1971,,,40.076,5991102.0,,,6.15856981277466
Angola,AGO,1972,,,40.469,6174262.0,,,6.82846021652222
Angola,AGO,1973,,,40.871,6388528.0,,,7.66084003448486
Angola,AGO,1974,,,41.26,6613367.0,,,
Angola,AGO,1975,,,40.817,6842947.0,,,
Angola,AGO,1976,,,40.812,7074664.0,,,
Angola,AGO,1977,,,41.215,7317829.0,,,
Angola,AGO,1978,,,41.573,7576734.0,,,8.47220039367676
Angola,AGO,1979,,,41.913,7847207.0,,,
Angola,AGO,1980,,729.111965489822,42.242,8133872.0,,,10.8339395523071
Angola,AGO,1981,,657.982648547398,42.556,8435607.0,,,13.9767599105835
Angola,AGO,1982,,634.221467312782,42.857,8751648.0,,45.19862,9.97611999511719
Angola,AGO,1983,,636.83281102292,41.972,9082983.0,,42.53922,9.17257976531982
Angola,AGO,1984,,650.491094413218,42.245,9425917.0,,,11.5424299240112
Angola,AGO,1985,,772.468832586265,42.495,9779120.0,,,9.99211025238037
Angola,AGO,1986,,697.526602399253,42.739,10139450.0,,,11.4603796005249
Angola,AGO,1987,,770.10114008645,40.786,10497858.0,,,11.1706104278565
Angola,AGO,1988,,807.43962838624,41.471,10861291.0,,,9.44001007080078
Angola,AGO,1989,,907.747893072936,41.698,11238562.0,,,10.4483404159546
Angola,AGO,1990,,965.866840464665,41.854,11626360.0,,,9.64206981658936
Angola,AGO,1991,,881.919488130062,43.812,12023529.0,,,10.1731996536255
Angola,AGO,1992,,668.706017459877,42.267,12423712.0,,,11.4410495758057
Angola,AGO,1993,,449.727894936295,42.19,12827135.0,,,
Angola,AGO,1994,,334.973590276074,43.567,13249764.0,,,
Angola,AGO,1995,,404.29481849612,46.139,13699778.0,,,
Angola,AGO,1996,,531.115366543271,46.418,14170973.0,,,
Angola,AGO,1997,,521.70291489053,46.688,14660413.0,,,
Angola,AGO,1998,,429.188126933192,45.452,15159370.0,,45.34669,11.8974800109863
Angola,AGO,1999,,392.725539027496,45.808,15667235.0,,,11.7708902359009
Angola,AGO,2000,24.2,563.733795571487,46.501,16194869.0,27.0,,13.3690700531006
Angola,AGO,2001,20.0,533.586202412447,47.032,16747208.0,,,15.0013399124146
Angola,AGO,2002,26.3,882.147847234303,47.874,17327699.0,,,16.1495990753174
Angola,AGO,2003,27.4,992.698979254665,50.218,17943712.0,,,
Angola,AGO,2004,28.4,1266.21086410236,51.123,18600423.0,,,
Angola,AGO,2005,29.4,1916.46842218625,52.13,19291161.0,,,
Angola,AGO,2006,30.5,2617.05196022633,52.965,20015279.0,,,
Angola,AGO,2007,37.5,3141.0459797605,54.2,20778561.0,,,
Angola,AGO,2008,38.5,4103.0669003635,55.281,21578655.0,22.1,75.37373,22.7990207672119
Angola,AGO,2009,33.8,3136.64546955947,56.225,22414773.0,,74.65254,24.3320198059082
Angola,AGO,2010,35.0,3597.34293216332,57.242,23294825.0,,75.80242,28.2108038778932
Angola,AGO,2011,34.6,4615.91059831778,58.093,24218352.0,,78.02393,29.6869517832747
Angola,AGO,2012,37.3,5086.02740086376,58.916,25177394.0,,,
Angola,AGO,2013,38.4,5057.74787833163,59.705,26165620.0,,,
Angola,AGO,2014,32.0,5005.9997412707,60.396,27160769.0,,,
Angola,AGO,2015,42.0,3213.90261080059,61.042,28157798.0,,,
Angola,AGO,2016,41.8,1807.95294072643,61.619,29183070.0,,,54.4167987304753
Angola,AGO,2017,42.9,2437.25971190821,62.122,30234839.0,,,
Angola,AGO,2018,45.3,2538.59139143371,62.622,31297155.0,39.3,,
Angola,AGO,2019,45.6,2189.85571407618,63.051,32375632.0,,,
Angola,AGO,2020,47.0,1449.92286669308,63.116,33451132.0,,,
Angola,AGO,2021,48.2,1925.87466082167,62.958,34532429.0,,,53.1351542727131
Angola,AGO,2022,48.5,2929.69445467272,64.246,35635029.0,,,
Angola,AGO,2023,51.1,2309.53413042773,64.617,36749906.0,,,51.4839046246776
Angola,AGO,2024,,2122.08368991872,,37885849.0,,,
Antigua and Barbuda,ATG,1960,,,62.635,55603.0,,,
Antigua and Barbuda,ATG,1961,,,63.335,56540.0,,,
Antigua and Barbuda,ATG,1962,,,63.995,57336.0,,,
Antigua and Barbuda,ATG,1963,,,64.697,58138.0,,,
Antigua and Barbuda,ATG,1964,,,65.428,59020.0,,,
Antigua and Barbuda,ATG,1965,,,66.171,59970.0,,,
Antigua and Barbuda,ATG,1966,,,66.902,60900.0,,,
Antigua and Barbuda,ATG,1967,,,67.586,61837.0,,,
Antigua and Barbuda,ATG,1968,,,68.23,62809.0,,,
Antigua and Barbuda,ATG,1969,,,68.827,63819.0,,,
Antigua and Barbuda,ATG,1970,,,69.371,64528.0,,,
Antigua and Barbuda,ATG,1971,,,69.861,64729.0,,,
Antigua and Barbuda,ATG,1972,,,70.304,64615.0,,,80.4261016845703
Antigua and Barbuda,ATG,1973,,,70.71,64342.0,,,54.3338813781738
Antigua and Barbuda,ATG,1974,,,71.095,64058.0,,,74.3965530395508
Antigua and Barbuda,ATG,1975,,,71.447,63839.0,,,69.2664031982422
Antigua and Barbuda,ATG,1976,,,71.794,63762.0,,,74.1420516967773
Antigua and Barbuda,ATG,1977,,1213.67021714646,72.149,63862.0,,,76.4063491821289
Antigua and Barbuda,ATG,1978,,1374.82027453607,72.5,64038.0,,,64.365478515625
Antigua and Barbuda,ATG,1979,,1705.14199048287,72.823,64274.0,,,
Antigua and Barbuda,ATG,1980,,2053.10327921275,73.094,64513.0,,,
Antigua and Barbuda,ATG,1981,,2310.19699820442,73.32,64665.0,,,
Antigua and Barbuda,ATG,1982,,2569.18182363887,73.525,64785.0,,,
Antigua and Barbuda,ATG,1983,,2846.99335735773,73.684,64934.0,,,
Antigua and Barbuda,ATG,1984,,3270.7810304062,73.808,64882.0,,,
Antigua and Barbuda,ATG,1985,,3814.3142290779,73.873,64591.0,,,
Antigua and Barbuda,ATG,1986,,4629.45676400154,73.893,64276.0,,,
Antigua and Barbuda,ATG,1987,,5424.36847756962,73.873,63946.0,,,
Antigua and Barbuda,ATG,1988,,6466.15683473424,73.811,63623.0,,,
Antigua and Barbuda,ATG,1989,,7187.90484128028,73.628,63325.0,,,
Antigua and Barbuda,ATG,1990,95.7630462646484,7590.75442423046,73.602,63066.0,,,
Antigua and Barbuda,ATG,1991,95.9406509399414,7956.47430919648,73.472,63387.0,,,
Antigua and Barbuda,ATG,1992,96.1181335449219,8153.73786307269,73.386,64404.0,,,98.3675537109375
Antigua and Barbuda,ATG,1993,96.2949447631836,8624.62016806628,73.39,65587.0,,,
Antigua and Barbuda,ATG,1994,96.4703903198242,9351.48753768505,73.493,66843.0,,,
Antigua and Barbuda,ATG,1995,96.643798828125,9034.47552907143,73.576,68189.0,,,
Antigua and Barbuda,ATG,1996,96.8144836425781,9756.08717951992,73.839,69612.0,,,
Antigua and Barbuda,ATG,1997,96.9817733764648,10336.2591617838,74.045,71053.0,,,
Antigua and Barbuda,ATG,1998,97.1449813842773,10906.8785406961,74.187,72412.0,,,
Antigua and Barbuda,ATG,1999,97.303352355957,11342.3349230913,74.456,73666.0,,,
Antigua and Barbuda,ATG,2000,97.7,12027.4949768222,74.819,74912.0,,,80.2067489624023
Antigua and Barbuda,ATG,2001,97.7,11539.1825063308,75.108,76069.0,,,
Antigua and Barbuda,ATG,2002,100.0,11658.6949915956,75.237,77032.0,,,
Antigua and Barbuda,ATG,2003,97.9,12173.2319860305,75.313,77884.0,,,
Antigua and Barbuda,ATG,2004,97.9,13037.8895772257,75.329,78719.0,,,
Antigua and Barbuda,ATG,2005,92.2,14368.5708796058,75.364,79611.0,,,
Antigua and Barbuda,ATG,2006,100.0,16173.8136329968,75.506,80604.0,,,
Antigua and Barbuda,ATG,2007,100.0,18204.5124043068,75.72,81704.0,,97.35554,112.227951049805
Antigua and Barbuda,ATG,2008,100.0,18786.6743142216,76.075,82912.0,,96.64587,122.261581420898
Antigua and Barbuda,ATG,2009,98.5,16472.2478528568,76.386,84173.0,,95.5628,118.682388305664
Antigua and Barbuda,ATG,2010,98.7,15217.3950790922,76.701,85320.0,,95.1015,115.466743469238
Antigua and Barbuda,ATG,2011,94.6,14911.7275084471,77.023,86332.0,,95.53796,116.185371398926
Antigua and Barbuda,ATG,2012,100.0,15639.8078114787,77.1,87260.0,,94.10914,117.228363037109
Antigua and Barbuda,ATG,2013,100.0,15051.5113587425,77.05,88064.0,,,
Antigua and Barbuda,ATG,2014,100.0,15532.1062063584,76.912,88765.0,,91.88907,115.270439147949
Antigua and Barbuda,ATG,2015,100.0,16077.6340769406,76.892,89409.0,,94.16545,117.55770111084
Antigua and Barbuda,ATG,2016,100.0,16556.8551801588,76.968,89969.0,,,
Antigua and Barbuda,ATG,2017,100.0,16965.7288273816,77.03,90468.0,,94.19429,117.209930419922
Antigua and Barbuda,ATG,2018,100.0,18273.4270684912,77.132,90926.0,,95.69547,121.685249328613
Antigua and Barbuda,ATG,2019,100.0,18896.3721832248,77.168,91364.0,,,
Antigua and Barbuda,ATG,2020,100.0,15369.6082250401,77.161,91846.0,,,
Antigua and Barbuda,ATG,2021,100.0,17348.6006987182,77.197,92349.0,,,
Antigua and Barbuda,ATG,2022,100.0,20105.1989085164,77.483,92840.0,,,107.799908772997
Antigua and Barbuda,ATG,2023,100.0,21494.5474000727,77.598,93316.0,,,108.880778588808
Antigua and Barbuda,ATG,2024,,23725.7903725506,,93772.0,,,
Arab World,ARB,1960,,,44.7940556740454,91540853.0,,,
Arab World,ARB,1961,,212.889663386665,45.5453710396097,93931683.0,,,
Arab World,ARB,1962,,210.805414810829,45.9937691698037,96428599.0,,,
Arab World,ARB,1963,,225.800630195653,46.9793381533999,99038509.0,,,
Arab World,ARB,1964,,243.897432038551,47.5700340647645,101729760.0,,,
Arab World,ARB,1965,,256.180140928221,48.117159090464,104494008.0,,,
Arab World,ARB,1966,,263.950839317194,48.6254239825646,107403055.0,,,
Arab World,ARB,1967,,276.932974457688,49.0924336025973,110491709.0,,,
Arab World,ARB,1968,,307.536800957026,49.6577868587798,113712171.0,,,
Arab World,ARB,1969,,329.431422574959,50.1488565803658,117053219.0,,,
Arab World,ARB,1970,,357.694745018931,50.6928710622557,120469263.0,,56.41824,37.2041091918945
Arab World,ARB,1971,,402.795034983638,51.318318885342,123950810.0,,56.45895,33.9620399475098
Arab World,ARB,1972,,470.195593047815,51.8937104276574,127535560.0,,57.74514,34.1434211730957
Arab World,ARB,1973,,602.466748064026,52.3019604795893,131335660.0,,58.78744,34.8604316711426
Arab World,ARB,1974,,1124.96681732932,52.9255502155293,135282861.0,,59.451,35.5096588134766
Arab World,ARB,1975,,1205.47381721977,53.4203511944222,139495837.0,,60.72492,36.6606903076172
Arab World,ARB,1976,,1458.14400595381,53.8506489883016,144014135.0,,62.24588,38.052661895752
Arab World,ARB,1977,,1630.35982370577,55.0819222407783,148599336.0,,63.05442,39.8356018066406
Arab World,ARB,1978,,1728.20571019403,55.757128481753,153568663.0,,63.68734,41.4048614501953
Arab World,ARB,1979,,2251.50602107068,56.4797481519221,159054118.0,,65.26127,33.1569709777832
Arab World,ARB,1980,,2954.04919657139,57.0063532889679,164657321.0,,66.37092,43.4109802246094
Arab World,ARB,1981,,2911.00787243061,57.5691664444265,170015485.0,,66.75488,44.1123504638672
Arab World,ARB,1982,,2640.58578653245,57.8702345782784,175370356.0,,67.20985,45.4540481567383
Arab World,ARB,1983,,2417.32459226548,58.6376067378553,180973288.0,,67.87008,46.3324012756348
Arab World,ARB,1984,,2357.26890883092,59.3295817498183,186733957.0,,69.11031,47.3159294128418
Arab World,ARB,1985,,2247.92745739174,59.9894611140008,192563243.0,,69.69341,48.4849891662598
Arab World,ARB,1986,,2042.58558480121,60.9186844945401,198509771.0,,70.62051,50.0637817382812
